time,text,full_name,country,platform
Thu Jan 24 23:59:11 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,A
Thu Jan 24 23:59:11 +0000 2019,"b""RT @RBReich: Let's be very clear: Mitch McConnell and Republicans have essentially sacrificed the U.S. Senate to serve Trump during the shu\xe2\x80\xa6""",,,I
Thu Jan 24 23:59:11 +0000 2019,"b'RT @HannahMissler: Our president has created the longest government shutdown in US history causing more than 800,000 people to work with no\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:10 +0000 2019,b'RT @blanchethouse: Free to-go meals for federal employees adversely affected by the government shutdown. Give us a call or stop by at 7:15a\xe2\x80\xa6',,,
Thu Jan 24 23:59:10 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,
Thu Jan 24 23:59:10 +0000 2019,"b'RT @NBCNews: The government shutdown has created a golden opportunity for scammers, who are targeting desperate federal workers struggling\xe2\x80\xa6'",,,
Thu Jan 24 23:59:10 +0000 2019,b'RT @Unconquerable: BREAKING: Senates Votes #NoWall NO! on #Trump #McConnell Bill ! \n\n\xf0\x9f\x9a\xab No Deal on BAD Faith Trump &amp; #MitchShutdown Bill &amp; $\xe2\x80\xa6',,,I
Thu Jan 24 23:59:10 +0000 2019,"b'RT @thehill: ""End government shutdown to stop hunger crisis"" via @TheHillOpinion https://t.co/RABBhULxXS https://t.co/eNUDbuVFS3'",,,I
Thu Jan 24 23:59:10 +0000 2019,b'RT @timkaine: I just voted to end the shutdown and provide relief to millions of Americans. Deeply disappointed more of my Republican colle\xe2\x80\xa6',,,I
Thu Jan 24 23:59:10 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,
Thu Jan 24 23:59:10 +0000 2019,b'This government shutdown is reminding me of the part in Fyre where McFarland reduces everyone\xe2\x80\x99s pay to $0 but said\xe2\x80\xa6 https://t.co/FeSGhMg42t',,,P
Thu Jan 24 23:59:10 +0000 2019,"b'Commerce Secretary Wilbur Ross downplayed the shutdown\'s effects on federal workers. ""There\'s no real reason"" why t\xe2\x80\xa6 https://t.co/lIKrK35qUK'",,,
Thu Jan 24 23:59:10 +0000 2019,b'FOX NEWS: Former homeland security secretaries say America is less safe during partial government\xc2\xa0shutdown\xe2\x80\xa6 https://t.co/wZgesg4IU7',,,
Thu Jan 24 23:59:09 +0000 2019,"b'RT @senatemajldr: Today, the Senate will be voting on a proposal to end the government shutdown. It would resume pay for federal workers, a\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:09 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,A
Thu Jan 24 23:59:09 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,A
Thu Jan 24 23:59:08 +0000 2019,b'RT @CNNSitRoom: Independent @SenAngusKing on President Trump: \xe2\x80\x9cThis is a man who\xe2\x80\x99s never dealt with a board of directors as far as I know \xe2\x80\xa6\xe2\x80\xa6',,,I
Thu Jan 24 23:59:08 +0000 2019,b'RT @tonyschwartz: Republicans Senators will vote against reopening government today. No more than a handful of them believe for a moment th\xe2\x80\xa6',,,I
Thu Jan 24 23:59:08 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,I
Thu Jan 24 23:59:08 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:07 +0000 2019,"b""RT @amjoyshow: #ICYMI-Rep. @EricSwalwell: It was hard to watch federal workers in line to get dinner because they're not getting paid https\xe2\x80\xa6""",,,I
Thu Jan 24 23:59:07 +0000 2019,"b'RT @SpeakerPelosi: As the #TrumpShutdown hits Day 34, the consequences of this senseless shutdown continue to build. President Trump &amp; Sena\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:07 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:07 +0000 2019,"b""RT @peterboykin: White House: 'Large down payment' on wall could end government shutdown https://t.co/tDARrMCpxH""",,,I
Thu Jan 24 23:59:06 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:06 +0000 2019,"b""RT @SenatorCantwell: It's time to reopen the government and reduce any further harm to Tribal #healthcare. The ongoing Trump shutdown has a\xe2\x80\xa6""",,,P
Thu Jan 24 23:59:06 +0000 2019,"b""RT @KamalaHarris: Americans who live paycheck to paycheck can't afford another day, let alone another week, of a government shutdown. Let's\xe2\x80\xa6""",,,I
Thu Jan 24 23:59:06 +0000 2019,"b'RT @ABCPolitics: Sen. Michael Bennet rips into Sen. Ted Cruz over shutdown: ""When the senator from Texas shut this government down in 2013,\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:06 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,
Thu Jan 24 23:59:06 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,I
Thu Jan 24 23:59:06 +0000 2019,"b'RT @KCOY: While members of the Coast Guard continue to risk their lives on deployment during the government shutdown, the service says it w\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:05 +0000 2019,"b'RT @tedlieu: Dear @VP @mike_pence: Here is a straightforward, reasonable and clear strategy:\n\n1. Reopen government \n2. Negotiate a deal\n\nIf\xe2\x80\xa6'",,,P
Thu Jan 24 23:59:05 +0000 2019,"b""RT @PoliticusSarah: Nancy Pelosi's Support Rises As She Forces Trump To Own His Government Shutdown https://t.co/4lm6E3nPp0 via @politicusu\xe2\x80\xa6""",,,
Thu Jan 24 23:59:05 +0000 2019,b'RT @CREWcrew: We don\xe2\x80\x99t know why Jared Kushner is qualified to negotiate an end to the government shutdown.\n\nWe do know that Jared has plent\xe2\x80\xa6',,,A
Thu Jan 24 23:59:05 +0000 2019,"b'Dems care so much about the people impacted by the shutdown, they are taking an extra day off this weekend.  Tell\xe2\x80\xa6 https://t.co/wnl2N7JIFK'",,,
Thu Jan 24 23:59:05 +0000 2019,"b'RT @RepDanCrenshaw: Joining @foxnews momentarily to discuss the shutdown, border security and everything House GOP is doing to reopen the g\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:04 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,
Thu Jan 24 23:59:04 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,A
Thu Jan 24 23:59:04 +0000 2019,b'RT @Shareblue: 44 GOP senators vote to keep government shut to make Trump happy \n\nby @DanMartinTalks \n\nhttps://t.co/7drb4Trqsw',,,A
Thu Jan 24 23:59:04 +0000 2019,b'My guess is the government shutdown will end right before Super Bowl weekend. I doubt they have Atlanta airport jammed packed like that.',"Southfield, MI",United States,I
Thu Jan 24 23:59:04 +0000 2019,b'RT @mikebwonder: The Senate fails to pass two proposals to reopen the government.  \n\nOur lawmakers don\xe2\x80\x99t seem too troubled that the shutdow\xe2\x80\xa6',,,I
Thu Jan 24 23:59:04 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,
Thu Jan 24 23:59:04 +0000 2019,"b'Senate rejects rival Dem, GOP plans for reopening government https://t.co/f21vHCY6lp'",,,
Thu Jan 24 23:59:04 +0000 2019,b'RT @PattyMurray: Disappointed that Senate Republicans once again blocked our attempt to reopen the government and end this unnecessary shut\xe2\x80\xa6',,,
Thu Jan 24 23:59:04 +0000 2019,b'Some \xe2\x81\xa6@GOP\xe2\x81\xa9 senators shift in failed \xe2\x81\xa6@TheDemocrats\xe2\x81\xa9 bill in #USA senate incl \xe2\x81\xa6@MittRomney\xe2\x81\xa9 #shutdown #trump https://t.co/5O3C2ZdADA',,,P
Thu Jan 24 23:59:03 +0000 2019,"b'RT @nytimes: Breaking News: 2 Senate bills to end the shutdown \xe2\x80\x94 one with border wall funding, one without \xe2\x80\x94 failed, sending lawmakers back\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:03 +0000 2019,"b'RT @NPR: Unless the longest government shutdown in U.S. history soon ends with a deal to reopen the government, many are about to experienc\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:03 +0000 2019,"b'RT @RepLucyMcBath: Telling your story is one of the most powerful actions you can take. As we work to reopen the government, I would be hon\xe2\x80\xa6'",,,
Thu Jan 24 23:59:03 +0000 2019,"b'RT @Sarah_SKG_1983: A Trump voter, recently told WaPo: \xe2\x80\x9cI was doing fine with him up until this government shutdown.Translation: \xe2\x80\x9cI was tot\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:02 +0000 2019,b'RT @TrinityResists: My senators tell me every day when I call that YOU won\xe2\x80\x99t allow a vote to reopen the government. \n\nYou\xe2\x80\x99re the biggest ob\xe2\x80\xa6',,,I
Thu Jan 24 23:59:02 +0000 2019,b'RT @SenStabenow: Just voted to reopen the government and end this terrible shutdown. We all support strong border security but President Tr\xe2\x80\xa6',,,I
Thu Jan 24 23:59:02 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,I
Thu Jan 24 23:59:02 +0000 2019,"b""Mourning military families won't get government death benefits @CNNPolitics https://t.co/C3IvdD0JLP   This is how m\xe2\x80\xa6 https://t.co/6iphIycV2J""",,,
Thu Jan 24 23:59:01 +0000 2019,b'RT @BoingBoing: US Senator Michael Bennet is having none of Ted Cruz or this government shutdown https://t.co/RvsJcCQZXs https://t.co/TGrbb\xe2\x80\xa6',,,
Thu Jan 24 23:59:01 +0000 2019,b'RT @WLBT: Possible furloughs coming to MSDHS and MDCPS due to government shutdown https://t.co/0Ug5kJaLZ2 https://t.co/geF3h0TwX1',,,I
Thu Jan 24 23:59:01 +0000 2019,"b""RT @dodo: Here's how the government shutdown is hurting animals \xf0\x9f\x98\x94 https://t.co/tULN1MMPaJ""",,,I
Thu Jan 24 23:59:01 +0000 2019,"b""RT @ChrisMurphyCT: Republican demands to end the shutdown keep changing - by the hour - because they know they've completely, totally, and\xe2\x80\xa6""",,,I
Thu Jan 24 23:59:01 +0000 2019,b'RT @CNNSitRoom: .@wolfblitzer: Would you vote for a temporary spending bill to reopen government if it included money for a wall?\n\nDem Rep.\xe2\x80\xa6',,,I
Thu Jan 24 23:59:01 +0000 2019,"b'RT @prayingmedic: The number of people seeking jobless benefits dropped last week to the lowest level since November 1969, a sign the job m\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:00 +0000 2019,"b'RT @AmandiOnAir: Said it before, will say it again. \n\nHe doesn\xe2\x80\x99t care about the wall. \n\nThe wall was an excuse to accomplish his true objec\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:00 +0000 2019,"b'RT @ZcohenCNN: While members of the Coast Guard continue to be deployed during the government shutdown, the service says it will not be abl\xe2\x80\xa6'",,,
Thu Jan 24 23:59:00 +0000 2019,"b'RT @WhiteHouse: The bottom line: We can end this shutdown today by doing things both sides claim they want\xe2\x80\x94DACA, border security, humanitar\xe2\x80\xa6'",,,
Thu Jan 24 23:59:00 +0000 2019,"b'""I\'m really proud of Pitkin County for stepping up and doing this"" Pitkin County commissioners Wednesday cleared th\xe2\x80\xa6 https://t.co/fx85QsYSWr'",,,
Thu Jan 24 23:58:59 +0000 2019,b'RT @Melissa31920880: @Chrismc44 @RyanAFournier @ThunderB @Realpersonpltcs \xe2\x80\x9cRemember these names:\n- Senator Lamar Alexander\n- Senator Susan\xe2\x80\xa6',,,A
Thu Jan 24 23:58:59 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,A
Thu Jan 24 23:58:59 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,A
Thu Jan 24 23:58:59 +0000 2019,"b""RT @CoreyWilkstahl: Wilbur Ross Shrugs Off Shutdown: Federal Workers Will 'Eventually' Get Paid.        Those beliefs are EXACTLY the probl\xe2\x80\xa6""",,,I
Thu Jan 24 23:58:59 +0000 2019,"b'RT @ChrisCoons: People all over the country are suffering from this senseless, ridiculous shutdown.  Mr. President, what\xe2\x80\x99s it going to take\xe2\x80\xa6'",,,I
Thu Jan 24 23:58:59 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,
Thu Jan 24 23:58:58 +0000 2019,b'RT @RepDeSaulnier: After weeks of refusing to hold a vote on legislation to reopen government and provide much needed relief to federal emp\xe2\x80\xa6',,,P
Thu Jan 24 23:58:58 +0000 2019,b'RT @PattyMurray: Disappointed that Senate Republicans once again blocked our attempt to reopen the government and end this unnecessary shut\xe2\x80\xa6',,,
Thu Jan 24 23:58:58 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,
Thu Jan 24 23:58:57 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,A
Thu Jan 24 23:58:57 +0000 2019,"b'RT @NewsandGuts: Holy shutdown! Senator Michael Bennet, Democrat of Colorado, has had it with the GOP. After Texas GOP Senator Ted Cruz bla\xe2\x80\xa6'",,,A
Thu Jan 24 23:58:57 +0000 2019,"b'RT @amber_athey: Here are all of the deals that Democrats have rejected during the shutdown. The Wh has repeatedly made concessions, but De\xe2\x80\xa6'",,,I
Thu Jan 24 23:58:57 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,A
Thu Jan 24 23:58:57 +0000 2019,b'@realDonaldTrump  government shutdown continues those that have  the documents like those involving the Clintons sh\xe2\x80\xa6 https://t.co/5zopxjJK1m',,,
Thu Jan 24 23:58:57 +0000 2019,"b'RT @ABCPolitics: Sen. Michael Bennet rips into Sen. Ted Cruz over shutdown: ""When the senator from Texas shut this government down in 2013,\xe2\x80\xa6'",,,I
Thu Jan 24 23:58:56 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,
Thu Jan 24 23:58:56 +0000 2019,"b'RT @tedlieu: Dear @VP @mike_pence: Here is a straightforward, reasonable and clear strategy:\n\n1. Reopen government \n2. Negotiate a deal\n\nIf\xe2\x80\xa6'",,,A
Thu Jan 24 23:58:56 +0000 2019,"b'RT @RonWyden: When I had my #2019townhall this month in Tillamook County, I heard a lot of concern about the #TrumpShutdown on the @USCGPac\xe2\x80\xa6'",,,P
Thu Jan 24 23:58:56 +0000 2019,b'RT @CNNSitRoom: Independent @SenAngusKing on President Trump: \xe2\x80\x9cThis is a man who\xe2\x80\x99s never dealt with a board of directors as far as I know \xe2\x80\xa6\xe2\x80\xa6',,,I
Thu Jan 24 23:58:56 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,
Thu Jan 24 23:58:56 +0000 2019,"b'RT @JennAuhFOX10: Local pet shop, Doggy Daze, is offering free cat/dog food during government shutdown! @FOX10Phoenix #givingback https://t\xe2\x80\xa6'",,,I
Thu Jan 24 23:58:56 +0000 2019,b'RT @TwitterMoments: The Senate did not approve proposals from President Trump or the Democrats to end the government shutdown. https://t.co\xe2\x80\xa6',,,I
Thu Jan 24 23:58:56 +0000 2019,"b'RT @WhiteHouse: The bottom line: We can end this shutdown today by doing things both sides claim they want\xe2\x80\x94DACA, border security, humanitar\xe2\x80\xa6'",,,
Thu Jan 24 23:58:55 +0000 2019,"b'RT @CNN: Sen. Bennet slams Sen. Cruz: ""These crocodile tears that the senator from Texas is crying for first responders are too hard for me\xe2\x80\xa6'",,,I
Thu Jan 24 23:58:55 +0000 2019,b'RT @CNNPolitics: Republicans who voted for Democratic proposal: \n\xe2\x80\xa2 Lamar Alexander\n\xe2\x80\xa2 Susan Collins\n\xe2\x80\xa2 Cory Gardner\n\xe2\x80\xa2 Johnny Isakson\n\xe2\x80\xa2 Lisa M\xe2\x80\xa6',,,
Thu Jan 24 23:58:54 +0000 2019,"b'RT @dscc: It\xe2\x80\x99s day 34 of #TrumpShutdown: Hey, Republicans -- reopen \xf0\x9f\x91\x8f the \xf0\x9f\x91\x8f government. Add your name to tell Trump, McConnell, and the GOP\xe2\x80\xa6'",,,
Thu Jan 24 23:58:54 +0000 2019,"b'\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 Senator Bennet destroys Cruz, Trump and the Freedom Caucus. Must watch and share. This is how you crush it.\xe2\x80\xa6 https://t.co/A5UMj1nuEy'",,,I
Thu Jan 24 23:58:54 +0000 2019,"b'RT @AmandiOnAir: Said it before, will say it again. \n\nHe doesn\xe2\x80\x99t care about the wall. \n\nThe wall was an excuse to accomplish his true objec\xe2\x80\xa6'",,,
Thu Jan 24 23:58:53 +0000 2019,b'RT @ZaibatsuNews: Donald Trump has incoherent meltdown after Wilbur Ross makes idiotic remark about government shutdown https://t.co/AAZGKW\xe2\x80\xa6',,,A
Thu Jan 24 23:58:53 +0000 2019,b'RT @TheNoahRing: I will be live in just a few minutes\n\nI will be talking about the wall and the current government shutdown\n\nYou can join n\xe2\x80\xa6',,,A
Thu Jan 24 23:58:53 +0000 2019,b'@traylr @markknoller There are alot of Republicans not voting for him because of shutdown and they are looking up i\xe2\x80\xa6 https://t.co/rWP9adEhPP',,,A
Thu Jan 24 23:58:53 +0000 2019,"b""RT @JordanUhl: .@Senatorbennet just called out Ted Cruz on the Senate floor for acting like he's concerned about people's wellbeing during\xe2\x80\xa6""",,,
Thu Jan 24 23:58:52 +0000 2019,"b'RT @ellievan65: ICYMI \n\nColorado Sen. Michael Bennet  tore into Sen. Ted Cruz and it was AWESOME\xe2\x9d\x97\xef\xb8\x8f\n\nBennet, a typically subdued and moderat\xe2\x80\xa6'",,,I
Thu Jan 24 23:58:52 +0000 2019,b'RT @CNNPolitics: Republicans who voted for Democratic proposal: \n\xe2\x80\xa2 Lamar Alexander\n\xe2\x80\xa2 Susan Collins\n\xe2\x80\xa2 Cory Gardner\n\xe2\x80\xa2 Johnny Isakson\n\xe2\x80\xa2 Lisa M\xe2\x80\xa6',,,
Thu Jan 24 23:58:52 +0000 2019,"b'RT @Yamiche: Larry Kudlow, the director of the National Economic Council, just repeatedly referred to the government shutdown as a \xe2\x80\x9cglitch\xe2\x80\x9d\xe2\x80\xa6'",,,I
Thu Jan 24 23:58:52 +0000 2019,b'RT @UberFacts: The cost the government shutdown will have had on the economy by this Friday will exceed the price of the border wall.',,,I
Thu Jan 24 23:58:52 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,A
Thu Jan 24 23:58:52 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,I
Thu Jan 24 23:58:52 +0000 2019,b'@tomtomorrow Just tell em put it on account on account of the government shutdown. That\xe2\x80\x99s how it works on little house on the prairie.',,,I
Thu Jan 24 23:58:51 +0000 2019,b'RT @iceraed: Mt is one of the states most affected by the shutdown. Today @SteveDaines voted not to reopen government. He\xe2\x80\x99s not representin\xe2\x80\xa6',,,I
Thu Jan 24 23:58:51 +0000 2019,b'RT @SoundOFF13: The @DUBulldogs are offering free basketball tickets and a meal to federal workers impacted by the government shutdown. @Dr\xe2\x80\xa6',,,A
Thu Jan 24 23:58:51 +0000 2019,b'RT @SenatorCollins: This shutdown must come to an end. Today I voted twice to reopen government because it is my top priority. \n \nCompromis\xe2\x80\xa6',,,P
Thu Jan 24 23:58:51 +0000 2019,"b'Reuters, why lower yourself to report what Scaramucci says???\nU.S. government shutdown may yield a recession: Scara\xe2\x80\xa6 https://t.co/19nPFCmw1C'",,,
Thu Jan 24 23:58:51 +0000 2019,"b'RT @ZcohenCNN: While members of the Coast Guard continue to be deployed during the government shutdown, the service says it will not be abl\xe2\x80\xa6'",,,A
Thu Jan 24 23:58:51 +0000 2019,"b'RT @jeffglor: *CBS NEWS POLL ON BORDER WALL AND SHUTDOWN*\n\nBorder Wall Worth the Government Shutdown\n\nTotal:\n\nYes, worth it: 28%\nNo, not wo\xe2\x80\xa6'",,,P
Thu Jan 24 23:58:51 +0000 2019,b'A Weed Company Is Giving Government Workers Free Bud During the Shutdown https://t.co/UgAn3kx0Sk',,,
Thu Jan 24 23:58:51 +0000 2019,"b""RT @ginsalrod1: White House: 'Large down payment' on wall could end government shutdown https://t.co/QvZGm5XLxK #FoxNews""",,,I
Thu Jan 24 23:58:51 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,P
Thu Jan 24 23:58:50 +0000 2019,"b'RT @SenKamalaHarris: I am voting YES on a clean bill to end this shutdown and put 800,000 federal employees back to work. Republicans unani\xe2\x80\xa6'",,,A
Thu Jan 24 23:58:50 +0000 2019,b'RT @unseen1_unseen: I wonder if the idiots in the federal government understand that the longer the shutdown goes on and the less impact it\xe2\x80\xa6',,,A
Thu Jan 24 23:58:50 +0000 2019,"b'RT @vanderaj: US Federal Government #appsec folks. If you are impacted by the shutdown, @synopsys has many open positions at the moment. I\xe2\x80\xa6'",,,A
Thu Jan 24 23:58:50 +0000 2019,"b'RT @_SJPeace_: Saudia Shuler, the owner of Country Cookin in Philadelphia, bought and distributed groceries to government employees who can\xe2\x80\xa6'",,,I
Thu Jan 24 23:58:50 +0000 2019,b'RT @watchstitch: The government shutdown has had some devastating effects for thousands of federal workers and their families across the co\xe2\x80\xa6',,,A
Thu Jan 24 23:58:49 +0000 2019,"b'RT @CNN: Sen. Bennet slams Sen. Cruz: ""These crocodile tears that the senator from Texas is crying for first responders are too hard for me\xe2\x80\xa6'",,,I
Thu Jan 24 23:58:49 +0000 2019,b'RT @CNNSitRoom: Independent @SenAngusKing on President Trump: \xe2\x80\x9cThis is a man who\xe2\x80\x99s never dealt with a board of directors as far as I know \xe2\x80\xa6\xe2\x80\xa6',,,
Thu Jan 24 23:58:49 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,P
Thu Jan 24 23:58:49 +0000 2019,b'RT @Freeyourmindkid: Share this tweet if you think the quickest way to stop the government shutdown would be for TSA workers in Atlanta not\xe2\x80\xa6',,,A
Thu Jan 24 23:58:49 +0000 2019,"b'RT @tedlieu: Dear @VP @mike_pence: Here is a straightforward, reasonable and clear strategy:\n\n1. Reopen government \n2. Negotiate a deal\n\nIf\xe2\x80\xa6'",,,A
Thu Jan 24 23:58:49 +0000 2019,b'RT @mycreativedeco1: The blame &amp; fault of the government shutdown belongs to the dirty democrats and the illegals who forced us to need to\xe2\x80\xa6',,,
Thu Jan 24 23:58:49 +0000 2019,b'Wilbur Ross Doesn\xe2\x80\x99t Understand Why Struggling Furloughed Employees Don\xe2\x80\x99t Just Get Loans - Slate https://t.co/Ydph8R11KD via @GoogleNews',,,
Thu Jan 24 23:58:48 +0000 2019,b'RT @Jordanfabian: One of the most remarkable moments of during the Senate luncheon came when McConnell told Pence that shuttering the gover\xe2\x80\xa6',,,I
Thu Jan 24 23:58:48 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,
Thu Jan 24 23:58:48 +0000 2019,"b'RT @RadFemme74: If you haven\'t figured it out, the government shutdown is classic abuser behavior. The only message behind it is ""I don\'t c\xe2\x80\xa6'",,,I
Thu Jan 24 23:58:48 +0000 2019,"b""RT @nprpolitics: Commerce Secretary Wilbur Ross drew criticism from Democrats when he said he didn't understand why unpaid federal workers\xe2\x80\xa6""",,,I
Thu Jan 24 23:58:48 +0000 2019,"b'RT @ZcohenCNN: While members of the Coast Guard continue to be deployed during the government shutdown, the service says it will not be abl\xe2\x80\xa6'",,,I
Thu Jan 24 23:58:48 +0000 2019,"b'RT @JakeRBright: Latest @TechCrunch: After a government induced shutdown in Zimbabwe, activists &amp; techies prevailed in regaining net &amp; soci\xe2\x80\xa6'",,,I
Thu Jan 24 23:58:47 +0000 2019,b'RT @TwitterMoments: The Senate did not approve proposals from President Trump or the Democrats to end the government shutdown. https://t.co\xe2\x80\xa6',,,A
Thu Jan 24 23:58:47 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,I
Thu Jan 24 23:58:47 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,I
Thu Jan 24 23:58:47 +0000 2019,b'It\xe2\x80\x99s so cold in Minnesota I need warm hugs some hot chocolate little rum some much needed warm clothes government-s\xe2\x80\xa6 https://t.co/c9NULTCBBm',"Isanti, MN",United States,I
Thu Jan 24 23:58:46 +0000 2019,"b""RT @SafetyPinDaily: It's Not a Shutdown, It's a Lockout and a Shakedown of Federal Workers || By John Nichols https://t.co/S0lt27IAmh""",,,I
Thu Jan 24 23:58:46 +0000 2019,"b'RT @tedlieu: Dear @VP @mike_pence: Here is a straightforward, reasonable and clear strategy:\n\n1. Reopen government \n2. Negotiate a deal\n\nIf\xe2\x80\xa6'",,,I
Thu Jan 24 23:58:46 +0000 2019,"b""RT @EncarnitaPyle: Huntington\xe2\x80\x99s  Steve Steinour worries government shutdown could start to hurt small businesses, the economy\n\n'They need t\xe2\x80\xa6""",,,I
Thu Jan 24 23:58:46 +0000 2019,b'RT @TheLeadCNN: A report from the FBI agents Association said that operations including \xe2\x80\x9cfighting terrorism\xe2\x80\x9d and \xe2\x80\x9cdeveloping critical sourc\xe2\x80\xa6',,,P
Thu Jan 24 23:58:46 +0000 2019,"b'RT @NPR: Unless the longest government shutdown in U.S. history soon ends with a deal to reopen the government, many are about to experienc\xe2\x80\xa6'",,,A
